DSC,simulate,analyze,score,score.metric
28,bigstep,HPR,min_samp_tail,308.44699176347206
29,bigstep,HPR,min_samp_tail,1299.6013651533708
30,bigstep,HPR,min_samp_tail,1347.8414826111023
31,bigstep,HPR,min_samp_tail,856.5208538249759
32,bigstep,HPR,min_samp_tail,1439.7217603260763
33,bigstep,HPR,min_samp_tail,1761.1230402106662
34,bigstep,HPR,min_samp_tail,1830.4620946027273
35,bigstep,HPR,min_samp_tail,1247.556059958379
36,bigstep,HPR,min_samp_tail,1131.8409685546344
37,bigstep,HPR,min_samp_tail,778.7874387102056
38,bigstep,HPR,min_samp_tail,538.2631578200326
39,bigstep,HPR,min_samp_tail,462.55922666651543
40,bigstep,HPR,min_samp_tail,814.0582462561769
41,bigstep,HPR,min_samp_tail,643.9953171147979
42,bigstep,HPR,min_samp_tail,131.23184727305187
43,bigstep,HPR,min_samp_tail,1012.9295068426944
44,bigstep,HPR,min_samp_tail,1027.2287755758066
45,bigstep,HPR,min_samp_tail,925.8340117106507
46,bigstep,HPR,min_samp_tail,707.0927158661698
47,bigstep,HPR,min_samp_tail,1543.6840292674535
48,bigstep,HPR,min_samp_tail,242.84027461946124
49,bigstep,HPR,min_samp_tail,1318.3721022346106
50,bigstep,HPR,min_samp_tail,1025.9044154597489
51,bigstep,HPR,min_samp_tail,928.8857898237347
52,bigstep,HPR,min_samp_tail,1394.1298472458348
53,bigstep,HPR,min_samp_tail,1390.163693313148
54,bigstep,HPR,min_samp_tail,1793.2259454588611
55,bigstep,HPR,min_samp_tail,2061.895832246467
56,bigstep,HPR,min_samp_tail,1968.9516215141819
57,bigstep,HPR,min_samp_tail,499.2029656081924
58,bigstep,HPR,min_samp_tail,993.2682623021852
59,bigstep,HPR,min_samp_tail,1444.6175062839473
60,bigstep,HPR,min_samp_tail,11.298493420038199
61,bigstep,HPR,min_samp_tail,1685.8058843765732
62,bigstep,HPR,min_samp_tail,857.7509332158447
63,bigstep,HPR,min_samp_tail,745.0936015015237
64,bigstep,HPR,min_samp_tail,1275.2542406997584
65,bigstep,HPR,min_samp_tail,217.412153551456
