DSC,simulate,analyze,score,score.metric
72,bigstep,HPR,beta3_bias,0.06620000000000026
73,bigstep,HPR,beta3_bias,0.1577099999999998
74,bigstep,HPR,beta3_bias,0.09460999999999942
75,bigstep,HPR,beta3_bias,0.36180000000000057
76,bigstep,HPR,beta3_bias,0.32278499999999966
77,bigstep,HPR,beta3_bias,0.31498500000000007
78,bigstep,HPR,beta3_bias,0.00586999999999982
79,bigstep,HPR,beta3_bias,0.05201999999999973
80,bigstep,HPR,beta3_bias,0.2335750000000001
81,bigstep,HPR,beta3_bias,0.3133600000000003
82,bigstep,HPR,beta3_bias,0.03564500000000059
83,bigstep,HPR,beta3_bias,0.25980000000000025
84,bigstep,HPR,beta3_bias,0.28335000000000043
85,bigstep,HPR,beta3_bias,0.08938500000000005
86,bigstep,HPR,beta3_bias,0.10879499999999975
87,bigstep,HPR,beta3_bias,0.19848
88,bigstep,HPR,beta3_bias,0.016130000000000422
89,bigstep,HPR,beta3_bias,0.25912500000000005
90,bigstep,HPR,beta3_bias,0.06361000000000061
91,bigstep,HPR,beta3_bias,0.15307999999999922
92,bigstep,HPR,beta3_bias,0.02178999999999931
93,bigstep,HPR,beta3_bias,0.12387000000000015
94,bigstep,HPR,beta3_bias,0.06320499999999996
95,bigstep,HPR,beta3_bias,0.2203949999999999
96,bigstep,HPR,beta3_bias,0.07446999999999981
97,bigstep,HPR,beta3_bias,0.021300000000000097
98,bigstep,HPR,beta3_bias,0.3313649999999999
99,bigstep,HPR,beta3_bias,0.18989499999999992
100,bigstep,HPR,beta3_bias,0.22456500000000013
1,bigstep,HPR,beta4_bias,0.02853555
2,bigstep,HPR,beta4_bias,0.00638585
3,bigstep,HPR,beta4_bias,8.593835e-4
4,bigstep,HPR,beta4_bias,3.719745e-4
5,bigstep,HPR,beta4_bias,0.00514595
6,bigstep,HPR,beta4_bias,0.00948113
7,bigstep,HPR,beta4_bias,9.46265e-4
8,bigstep,HPR,beta4_bias,0.022729199999999998
9,bigstep,HPR,beta4_bias,1.27491e-5
10,bigstep,HPR,beta4_bias,0.0034652
11,bigstep,HPR,beta4_bias,0.01601595
12,bigstep,HPR,beta4_bias,0.02869535
13,bigstep,HPR,beta4_bias,0.0124962
14,bigstep,HPR,beta4_bias,0.01016665
15,bigstep,HPR,beta4_bias,0.03244815
16,bigstep,HPR,beta4_bias,0.01571015
17,bigstep,HPR,beta4_bias,0.00849298
