DSC,simulate,analyze,score,score.metric
60,bigstep,HPR_obs,time,175.39130520820618
61,bigstep,HPR_obs,time,175.268958568573
62,bigstep,HPR_obs,time,196.74295020103455
63,bigstep,HPR_obs,time,178.01362681388855
64,bigstep,HPR_obs,time,186.17765188217163
65,bigstep,HPR_obs,time,181.42466497421265
66,bigstep,HPR_obs,time,221.61241722106934
67,bigstep,HPR_obs,time,256.4262387752533
68,bigstep,HPR_obs,time,195.42160558700562
69,bigstep,HPR_obs,time,204.7649519443512
70,bigstep,HPR_obs,time,212.25566911697388
71,bigstep,HPR_obs,time,233.83441376686096
72,bigstep,HPR_obs,time,231.83800148963928
73,bigstep,HPR_obs,time,178.23342895507812
74,bigstep,HPR_obs,time,198.144513130188
75,bigstep,HPR_obs,time,225.25886249542236
76,bigstep,HPR_obs,time,188.39758229255676
77,bigstep,HPR_obs,time,242.51800417900085
78,bigstep,HPR_obs,time,221.4393126964569
79,bigstep,HPR_obs,time,179.92713332176208
80,bigstep,HPR_obs,time,200.3726396560669
81,bigstep,HPR_obs,time,166.05865836143494
82,bigstep,HPR_obs,time,202.10099935531616
83,bigstep,HPR_obs,time,232.19962525367737
84,bigstep,HPR_obs,time,223.61669945716858
85,bigstep,HPR_obs,time,213.99636316299438
86,bigstep,HPR_obs,time,247.21257305145264
87,bigstep,HPR_obs,time,214.0221095085144
88,bigstep,HPR_obs,time,216.41994452476501
89,bigstep,HPR_obs,time,202.95453429222107
90,bigstep,HPR_obs,time,175.76379323005676
91,bigstep,HPR_obs,time,214.9315402507782
92,bigstep,HPR_obs,time,206.13381695747375
93,bigstep,HPR_obs,time,188.81115818023682
94,bigstep,HPR_obs,time,249.05482935905457
95,bigstep,HPR_obs,time,211.55089807510376
96,bigstep,HPR_obs,time,235.7292640209198
97,bigstep,HPR_obs,time,230.27400994300842
98,bigstep,HPR_obs,time,178.33454608917236
99,bigstep,HPR_obs,time,144.97059226036072
100,bigstep,HPR_obs,time,219.98752665519714
1,bigstep,HPR_obs,rhat,0
2,bigstep,HPR_obs,rhat,0
3,bigstep,HPR_obs,rhat,0
4,bigstep,HPR_obs,rhat,0
5,bigstep,HPR_obs,rhat,0
6,bigstep,HPR_obs,rhat,0
7,bigstep,HPR_obs,rhat,0
8,bigstep,HPR_obs,rhat,0
9,bigstep,HPR_obs,rhat,0
10,bigstep,HPR_obs,rhat,0
11,bigstep,HPR_obs,rhat,0
12,bigstep,HPR_obs,rhat,0
13,bigstep,HPR_obs,rhat,0
14,bigstep,HPR_obs,rhat,0.58
15,bigstep,HPR_obs,rhat,0
16,bigstep,HPR_obs,rhat,0
17,bigstep,HPR_obs,rhat,0
18,bigstep,HPR_obs,rhat,0
19,bigstep,HPR_obs,rhat,0
20,bigstep,HPR_obs,rhat,0
21,bigstep,HPR_obs,rhat,0
22,bigstep,HPR_obs,rhat,0
23,bigstep,HPR_obs,rhat,0
24,bigstep,HPR_obs,rhat,0
25,bigstep,HPR_obs,rhat,0
26,bigstep,HPR_obs,rhat,0
27,bigstep,HPR_obs,rhat,0
28,bigstep,HPR_obs,rhat,0
29,bigstep,HPR_obs,rhat,0
30,bigstep,HPR_obs,rhat,0
31,bigstep,HPR_obs,rhat,0
32,bigstep,HPR_obs,rhat,0
33,bigstep,HPR_obs,rhat,0
34,bigstep,HPR_obs,rhat,0
35,bigstep,HPR_obs,rhat,0
36,bigstep,HPR_obs,rhat,0
37,bigstep,HPR_obs,rhat,0
38,bigstep,HPR_obs,rhat,0
39,bigstep,HPR_obs,rhat,0
40,bigstep,HPR_obs,rhat,0
41,bigstep,HPR_obs,rhat,0
42,bigstep,HPR_obs,rhat,0
43,bigstep,HPR_obs,rhat,0
44,bigstep,HPR_obs,rhat,0
45,bigstep,HPR_obs,rhat,0
46,bigstep,HPR_obs,rhat,0
47,bigstep,HPR_obs,rhat,0
48,bigstep,HPR_obs,rhat,0
49,bigstep,HPR_obs,rhat,0
50,bigstep,HPR_obs,rhat,0
51,bigstep,HPR_obs,rhat,0
