DSC,simulate,analyze,score,score.metric
47,bigstep,HPR,beta2_value,1.096350459795721
48,bigstep,HPR,beta2_value,1.0839665558450087
49,bigstep,HPR,beta2_value,1.118912241021451
50,bigstep,HPR,beta2_value,1.1113911289921055
51,bigstep,HPR,beta2_value,1.1253718338220946
52,bigstep,HPR,beta2_value,1.1327343629868023
53,bigstep,HPR,beta2_value,1.1242588291424058
54,bigstep,HPR,beta2_value,1.1535994375641325
55,bigstep,HPR,beta2_value,1.31069692556885
56,bigstep,HPR,beta2_value,1.098074070188347
57,bigstep,HPR,beta2_value,1.1557338382365294
58,bigstep,HPR,beta2_value,1.119484151287241
59,bigstep,HPR,beta2_value,1.1359678285959358
60,bigstep,HPR,beta2_value,1.1372999633695444
61,bigstep,HPR,beta2_value,1.1166934031481726
62,bigstep,HPR,beta2_value,1.1812231861350917
63,bigstep,HPR,beta2_value,1.258793849256252
64,bigstep,HPR,beta2_value,1.186773167426436
65,bigstep,HPR,beta2_value,1.130429896775748
66,bigstep,HPR,beta2_value,1.1459866855140861
67,bigstep,HPR,beta2_value,1.1857571313880817
68,bigstep,HPR,beta2_value,1.1202092520012221
69,bigstep,HPR,beta2_value,1.1167408636263343
70,bigstep,HPR,beta2_value,1.1078464547758315
71,bigstep,HPR,beta2_value,1.1080420069320696
72,bigstep,HPR,beta2_value,1.199612394459927
73,bigstep,HPR,beta2_value,1.0693773893453862
74,bigstep,HPR,beta2_value,1.0905778026880832
75,bigstep,HPR,beta2_value,1.255989866575094
76,bigstep,HPR,beta2_value,1.1139018146904913
77,bigstep,HPR,beta2_value,1.1902709853726574
78,bigstep,HPR,beta2_value,1.0949169328719435
79,bigstep,HPR,beta2_value,1.0895347824041395
80,bigstep,HPR,beta2_value,1.1240710935942937
81,bigstep,HPR,beta2_value,1.1901019788924787
82,bigstep,HPR,beta2_value,1.1119491873998004
83,bigstep,HPR,beta2_value,1.0911295564674506
84,bigstep,HPR,beta2_value,1.1274895228736588
85,bigstep,HPR,beta2_value,1.1197864528169585
86,bigstep,HPR,beta2_value,1.1086200015376786
87,bigstep,HPR,beta2_value,1.1327649472274883
88,bigstep,HPR,beta2_value,1.2048372553251052
89,bigstep,HPR,beta2_value,1.139734681735956
90,bigstep,HPR,beta2_value,1.1368377448867062
91,bigstep,HPR,beta2_value,1.148447465197215
92,bigstep,HPR,beta2_value,1.1180515692379227
93,bigstep,HPR,beta2_value,1.1074576689061169
94,bigstep,HPR,beta2_value,1.0931378259396285
95,bigstep,HPR,beta2_value,1.144628350956678
96,bigstep,HPR,beta2_value,1.0839616780064825
97,bigstep,HPR,beta2_value,1.1277810165892612
98,bigstep,HPR,beta2_value,1.1293525455779798
99,bigstep,HPR,beta2_value,1.141675020219621
100,bigstep,HPR,beta2_value,1.1148088999012442
1,bigstep,HPR,beta3_value,0.4258651636791488
2,bigstep,HPR,beta3_value,0.6311028086486051
3,bigstep,HPR,beta3_value,0.7496809971999366
4,bigstep,HPR,beta3_value,0.3183878453157958
5,bigstep,HPR,beta3_value,3.8750555570276877
6,bigstep,HPR,beta3_value,0.3879733993831272
7,bigstep,HPR,beta3_value,0.06029205149143112
8,bigstep,HPR,beta3_value,0.3724257834774343
9,bigstep,HPR,beta3_value,3.588430786081447
10,bigstep,HPR,beta3_value,1.3085497985477048
11,bigstep,HPR,beta3_value,0.042130219202590004
12,bigstep,HPR,beta3_value,1.1508059235335448
13,bigstep,HPR,beta3_value,1.907518151519737
14,bigstep,HPR,beta3_value,0.11601451110115206
15,bigstep,HPR,beta3_value,0.3974468756431308
16,bigstep,HPR,beta3_value,0.9455710010962015
17,bigstep,HPR,beta3_value,1.5530053669186215
18,bigstep,HPR,beta3_value,0.36946121879573934
19,bigstep,HPR,beta3_value,0.19419839263751
20,bigstep,HPR,beta3_value,0.0996810191278474
21,bigstep,HPR,beta3_value,0.8196203776545347
22,bigstep,HPR,beta3_value,0.12474919466032547
23,bigstep,HPR,beta3_value,0.8661142073135796
24,bigstep,HPR,beta3_value,1.5827652887391093
25,bigstep,HPR,beta3_value,0.5527016139653482
26,bigstep,HPR,beta3_value,0.14448566218295678
27,bigstep,HPR,beta3_value,0.15916482157430042
