DSC,simulate,analyze,score,score.metric
19,bigstep,HPR_obs,min_samp_bulk,3177.3254097239205
20,bigstep,HPR_obs,min_samp_bulk,1542.6850538402714
21,bigstep,HPR_obs,min_samp_bulk,1930.4744092917233
22,bigstep,HPR_obs,min_samp_bulk,4701.13325974231
23,bigstep,HPR_obs,min_samp_bulk,2591.0546480616
24,bigstep,HPR_obs,min_samp_bulk,3941.8009243299466
25,bigstep,HPR_obs,min_samp_bulk,1391.0433452262216
26,bigstep,HPR_obs,min_samp_bulk,586.402765581199
27,bigstep,HPR_obs,min_samp_bulk,3609.3388878188302
28,bigstep,HPR_obs,min_samp_bulk,2248.3430951673095
29,bigstep,HPR_obs,min_samp_bulk,3433.012939607211
30,bigstep,HPR_obs,min_samp_bulk,1572.0014763323359
31,bigstep,HPR_obs,min_samp_bulk,4288.857227864825
32,bigstep,HPR_obs,min_samp_bulk,1427.941115838801
33,bigstep,HPR_obs,min_samp_bulk,2634.0534667917104
34,bigstep,HPR_obs,min_samp_bulk,4466.538912344126
35,bigstep,HPR_obs,min_samp_bulk,5011.637880323264
36,bigstep,HPR_obs,min_samp_bulk,1933.113152233662
37,bigstep,HPR_obs,min_samp_bulk,3682.4011164418803
38,bigstep,HPR_obs,min_samp_bulk,1436.6050700502
39,bigstep,HPR_obs,min_samp_bulk,1226.186463212749
40,bigstep,HPR_obs,min_samp_bulk,979.3498947502998
41,bigstep,HPR_obs,min_samp_bulk,1486.0620393889114
42,bigstep,HPR_obs,min_samp_bulk,3800.1489729222244
43,bigstep,HPR_obs,min_samp_bulk,2277.345688190189
44,bigstep,HPR_obs,min_samp_bulk,2967.546945664979
45,bigstep,HPR_obs,min_samp_bulk,2543.5581042499994
46,bigstep,HPR_obs,min_samp_bulk,416.74164991766725
47,bigstep,HPR_obs,min_samp_bulk,232.23689000019218
48,bigstep,HPR_obs,min_samp_bulk,1200.2327190285462
49,bigstep,HPR_obs,min_samp_bulk,3890.299925255027
50,bigstep,HPR_obs,min_samp_bulk,1591.9440950961473
51,bigstep,HPR_obs,min_samp_bulk,838.3006657092234
52,bigstep,HPR_obs,min_samp_bulk,2708.322994092957
53,bigstep,HPR_obs,min_samp_bulk,3369.682690818665
54,bigstep,HPR_obs,min_samp_bulk,1468.3694015777955
55,bigstep,HPR_obs,min_samp_bulk,899.3806505937843
56,bigstep,HPR_obs,min_samp_bulk,239.333972507161
57,bigstep,HPR_obs,min_samp_bulk,4847.394389158736
58,bigstep,HPR_obs,min_samp_bulk,1034.768665763986
59,bigstep,HPR_obs,min_samp_bulk,19.91897260829089
60,bigstep,HPR_obs,min_samp_bulk,3042.1242871088816
61,bigstep,HPR_obs,min_samp_bulk,2357.6579882397505
62,bigstep,HPR_obs,min_samp_bulk,3717.9830542299505
63,bigstep,HPR_obs,min_samp_bulk,1196.4058575931247
64,bigstep,HPR_obs,min_samp_bulk,1598.6236791574304
65,bigstep,HPR_obs,min_samp_bulk,1066.1800242064533
66,bigstep,HPR_obs,min_samp_bulk,1162.4643870890059
67,bigstep,HPR_obs,min_samp_bulk,2119.904037614831
68,bigstep,HPR_obs,min_samp_bulk,1899.3439141974218
69,bigstep,HPR_obs,min_samp_bulk,3598.5685343484533
70,bigstep,HPR_obs,min_samp_bulk,331.37685194829345
71,bigstep,HPR_obs,min_samp_bulk,1603.069008891137
72,bigstep,HPR_obs,min_samp_bulk,3830.1334912654565
73,bigstep,HPR_obs,min_samp_bulk,4171.037419687313
74,bigstep,HPR_obs,min_samp_bulk,1668.1551331463797
75,bigstep,HPR_obs,min_samp_bulk,1101.5691929459158
76,bigstep,HPR_obs,min_samp_bulk,1001.7212406120192
77,bigstep,HPR_obs,min_samp_bulk,3361.2179697209103
78,bigstep,HPR_obs,min_samp_bulk,1839.335159721571
79,bigstep,HPR_obs,min_samp_bulk,13.168851952570982
80,bigstep,HPR_obs,min_samp_bulk,1629.3170479917535
81,bigstep,HPR_obs,min_samp_bulk,2093.4688449852397
82,bigstep,HPR_obs,min_samp_bulk,1028.0796319708204
83,bigstep,HPR_obs,min_samp_bulk,3332.4703981849552
84,bigstep,HPR_obs,min_samp_bulk,2808.171080829445
85,bigstep,HPR_obs,min_samp_bulk,3434.1269150116304
86,bigstep,HPR_obs,min_samp_bulk,3747.9904832261514
87,bigstep,HPR_obs,min_samp_bulk,1784.8790335069828
88,bigstep,HPR_obs,min_samp_bulk,4160.591032470329
89,bigstep,HPR_obs,min_samp_bulk,2930.0629666415466
90,bigstep,HPR_obs,min_samp_bulk,4514.262801738438
