DSC,simulate,analyze,score,score.metric
84,bigstep,HPR,min_samp_bulk,1270.0803049593878
85,bigstep,HPR,min_samp_bulk,1728.4276740893204
86,bigstep,HPR,min_samp_bulk,1582.9174678665645
87,bigstep,HPR,min_samp_bulk,1722.7542585982847
88,bigstep,HPR,min_samp_bulk,358.59695989388615
89,bigstep,HPR,min_samp_bulk,2124.3926273798907
90,bigstep,HPR,min_samp_bulk,1809.1838323128607
91,bigstep,HPR,min_samp_bulk,2507.498610594942
92,bigstep,HPR,min_samp_bulk,1581.2420856990175
93,bigstep,HPR,min_samp_bulk,1225.258250456186
94,bigstep,HPR,min_samp_bulk,779.7132043287057
95,bigstep,HPR,min_samp_bulk,1043.2786799177693
96,bigstep,HPR,min_samp_bulk,2807.6243256112016
97,bigstep,HPR,min_samp_bulk,3175.6530842814955
98,bigstep,HPR,min_samp_bulk,2376.766584286213
99,bigstep,HPR,min_samp_bulk,895.4672075671018
100,bigstep,HPR,min_samp_bulk,1849.1727912565102
1,bigstep,HPR,min_samp_tail,1872.8091760347725
2,bigstep,HPR,min_samp_tail,1883.9225853381256
3,bigstep,HPR,min_samp_tail,2186.6703336457253
4,bigstep,HPR,min_samp_tail,2838.4369673880933
5,bigstep,HPR,min_samp_tail,4153.660199097018
6,bigstep,HPR,min_samp_tail,2792.2382761658537
7,bigstep,HPR,min_samp_tail,4069.1915484686397
8,bigstep,HPR,min_samp_tail,1391.0016791146845
9,bigstep,HPR,min_samp_tail,1110.3914871905135
10,bigstep,HPR,min_samp_tail,2403.601376168916
11,bigstep,HPR,min_samp_tail,3309.923996208852
12,bigstep,HPR,min_samp_tail,1129.092309061821
13,bigstep,HPR,min_samp_tail,3026.9529171645117
14,bigstep,HPR,min_samp_tail,880.5690752383279
15,bigstep,HPR,min_samp_tail,3702.7616353142043
16,bigstep,HPR,min_samp_tail,2861.483976342964
17,bigstep,HPR,min_samp_tail,1122.317620586607
18,bigstep,HPR,min_samp_tail,564.9575301471978
19,bigstep,HPR,min_samp_tail,1576.7687157774526
20,bigstep,HPR,min_samp_tail,5121.672740824481
21,bigstep,HPR,min_samp_tail,1972.9825151872592
22,bigstep,HPR,min_samp_tail,3414.8526449853534
23,bigstep,HPR,min_samp_tail,1036.1289205820499
24,bigstep,HPR,min_samp_tail,1451.1638744475388
25,bigstep,HPR,min_samp_tail,1497.2659028780822
26,bigstep,HPR,min_samp_tail,625.3400066358339
27,bigstep,HPR,min_samp_tail,2560.8041462246
28,bigstep,HPR,min_samp_tail,739.6575142316966
29,bigstep,HPR,min_samp_tail,1814.385081797896
30,bigstep,HPR,min_samp_tail,1182.8878528893213
31,bigstep,HPR,min_samp_tail,2536.3186921066645
32,bigstep,HPR,min_samp_tail,2317.929057629878
33,bigstep,HPR,min_samp_tail,2398.0754094671447
34,bigstep,HPR,min_samp_tail,1088.03662276102
35,bigstep,HPR,min_samp_tail,4360.959191926465
36,bigstep,HPR,min_samp_tail,635.7888044501935
37,bigstep,HPR,min_samp_tail,1871.503639235095
38,bigstep,HPR,min_samp_tail,1274.678721344679
39,bigstep,HPR,min_samp_tail,1437.6221357572272
40,bigstep,HPR,min_samp_tail,5059.789623154015
41,bigstep,HPR,min_samp_tail,3265.3482018493387
42,bigstep,HPR,min_samp_tail,1409.89469928041
43,bigstep,HPR,min_samp_tail,1131.7400931248712
44,bigstep,HPR,min_samp_tail,1019.2268539145476
45,bigstep,HPR,min_samp_tail,315.82502693927387
46,bigstep,HPR,min_samp_tail,1582.737305007571
47,bigstep,HPR,min_samp_tail,1563.8675398672492
48,bigstep,HPR,min_samp_tail,1323.7877943244498
49,bigstep,HPR,min_samp_tail,3453.5226293262845
50,bigstep,HPR,min_samp_tail,2433.8453177050333
51,bigstep,HPR,min_samp_tail,546.2630155691379
52,bigstep,HPR,min_samp_tail,2809.657668311548
53,bigstep,HPR,min_samp_tail,436.6817469740026
54,bigstep,HPR,min_samp_tail,912.3888999315407
55,bigstep,HPR,min_samp_tail,4402.339322099808
56,bigstep,HPR,min_samp_tail,1728.7362795002334
57,bigstep,HPR,min_samp_tail,2266.5302743488587
58,bigstep,HPR,min_samp_tail,3640.2173619080477
59,bigstep,HPR,min_samp_tail,470.6699625032454
60,bigstep,HPR,min_samp_tail,801.4739671071177
61,bigstep,HPR,min_samp_tail,3953.6949333145035
62,bigstep,HPR,min_samp_tail,1930.6420231128166
63,bigstep,HPR,min_samp_tail,1580.8298849558928
64,bigstep,HPR,min_samp_tail,2597.6151204087664
65,bigstep,HPR,min_samp_tail,2213.6572212163123
66,bigstep,HPR,min_samp_tail,2871.025126932348
67,bigstep,HPR,min_samp_tail,3641.2597153109186
68,bigstep,HPR,min_samp_tail,1292.8804266127765
69,bigstep,HPR,min_samp_tail,90.58003029765456
70,bigstep,HPR,min_samp_tail,3336.433150532399
71,bigstep,HPR,min_samp_tail,1442.2301695889444
72,bigstep,HPR,min_samp_tail,2945.549823789609
73,bigstep,HPR,min_samp_tail,1177.267164851082
74,bigstep,HPR,min_samp_tail,1785.7376363722406
75,bigstep,HPR,min_samp_tail,2817.1006709413873
76,bigstep,HPR,min_samp_tail,3449.133463796253
77,bigstep,HPR,min_samp_tail,980.9675617380125
78,bigstep,HPR,min_samp_tail,2535.8018154495435
79,bigstep,HPR,min_samp_tail,1872.1906783428838
80,bigstep,HPR,min_samp_tail,1593.6569239086177
81,bigstep,HPR,min_samp_tail,960.9416604223674
82,bigstep,HPR,min_samp_tail,2081.46545665371
83,bigstep,HPR,min_samp_tail,1449.6850622075012
84,bigstep,HPR,min_samp_tail,553.7675858705917
85,bigstep,HPR,min_samp_tail,3107.6396059668
86,bigstep,HPR,min_samp_tail,1664.2551031360576
87,bigstep,HPR,min_samp_tail,1312.0687478934408
88,bigstep,HPR,min_samp_tail,133.18205350356882
89,bigstep,HPR,min_samp_tail,1144.8583659932212
90,bigstep,HPR,min_samp_tail,1063.215635925002
91,bigstep,HPR,min_samp_tail,1315.3533843312744
92,bigstep,HPR,min_samp_tail,2357.331511706115
93,bigstep,HPR,min_samp_tail,2282.801262114723
94,bigstep,HPR,min_samp_tail,1463.6360927103046
95,bigstep,HPR,min_samp_tail,1240.9301206862885
96,bigstep,HPR,min_samp_tail,1424.259611264802
97,bigstep,HPR,min_samp_tail,1560.1489431458888
98,bigstep,HPR,min_samp_tail,1274.6823546446672
99,bigstep,HPR,min_samp_tail,998.5993782557899
100,bigstep,HPR,min_samp_tail,966.5999073945454
1,bigstep,HPR,treedepth,0
2,bigstep,HPR,treedepth,1.25e-4
3,bigstep,HPR,treedepth,0
4,bigstep,HPR,treedepth,0
5,bigstep,HPR,treedepth,0
6,bigstep,HPR,treedepth,0
7,bigstep,HPR,treedepth,0
8,bigstep,HPR,treedepth,0
9,bigstep,HPR,treedepth,0
10,bigstep,HPR,treedepth,0
11,bigstep,HPR,treedepth,0
12,bigstep,HPR,treedepth,0
13,bigstep,HPR,treedepth,0
14,bigstep,HPR,treedepth,0
15,bigstep,HPR,treedepth,0
16,bigstep,HPR,treedepth,0
17,bigstep,HPR,treedepth,0
18,bigstep,HPR,treedepth,0
19,bigstep,HPR,treedepth,0
20,bigstep,HPR,treedepth,0
21,bigstep,HPR,treedepth,0
22,bigstep,HPR,treedepth,0
23,bigstep,HPR,treedepth,0
24,bigstep,HPR,treedepth,0
25,bigstep,HPR,treedepth,0
26,bigstep,HPR,treedepth,0
27,bigstep,HPR,treedepth,0
28,bigstep,HPR,treedepth,0
29,bigstep,HPR,treedepth,0
30,bigstep,HPR,treedepth,0
31,bigstep,HPR,treedepth,0
32,bigstep,HPR,treedepth,0
33,bigstep,HPR,treedepth,0
34,bigstep,HPR,treedepth,0
35,bigstep,HPR,treedepth,0
36,bigstep,HPR,treedepth,0
37,bigstep,HPR,treedepth,0
38,bigstep,HPR,treedepth,1.25e-4
39,bigstep,HPR,treedepth,0
40,bigstep,HPR,treedepth,0
41,bigstep,HPR,treedepth,0
42,bigstep,HPR,treedepth,0
43,bigstep,HPR,treedepth,0
44,bigstep,HPR,treedepth,0
45,bigstep,HPR,treedepth,0
46,bigstep,HPR,treedepth,0
47,bigstep,HPR,treedepth,0
48,bigstep,HPR,treedepth,0
49,bigstep,HPR,treedepth,0
50,bigstep,HPR,treedepth,0
51,bigstep,HPR,treedepth,0
52,bigstep,HPR,treedepth,0
53,bigstep,HPR,treedepth,0
54,bigstep,HPR,treedepth,0
55,bigstep,HPR,treedepth,0
56,bigstep,HPR,treedepth,0
57,bigstep,HPR,treedepth,0
58,bigstep,HPR,treedepth,0
59,bigstep,HPR,treedepth,0
60,bigstep,HPR,treedepth,0
61,bigstep,HPR,treedepth,0
62,bigstep,HPR,treedepth,0
63,bigstep,HPR,treedepth,0
64,bigstep,HPR,treedepth,0
65,bigstep,HPR,treedepth,0
66,bigstep,HPR,treedepth,0
67,bigstep,HPR,treedepth,0
68,bigstep,HPR,treedepth,0
69,bigstep,HPR,treedepth,0
70,bigstep,HPR,treedepth,0
71,bigstep,HPR,treedepth,0
72,bigstep,HPR,treedepth,0
73,bigstep,HPR,treedepth,0
74,bigstep,HPR,treedepth,0
75,bigstep,HPR,treedepth,0
76,bigstep,HPR,treedepth,0
77,bigstep,HPR,treedepth,0
78,bigstep,HPR,treedepth,0
79,bigstep,HPR,treedepth,0
80,bigstep,HPR,treedepth,0
81,bigstep,HPR,treedepth,0
82,bigstep,HPR,treedepth,0
83,bigstep,HPR,treedepth,1.25e-4
84,bigstep,HPR,treedepth,0
85,bigstep,HPR,treedepth,0
86,bigstep,HPR,treedepth,0
87,bigstep,HPR,treedepth,0
88,bigstep,HPR,treedepth,0
89,bigstep,HPR,treedepth,0
90,bigstep,HPR,treedepth,0
91,bigstep,HPR,treedepth,0
92,bigstep,HPR,treedepth,0
93,bigstep,HPR,treedepth,0
94,bigstep,HPR,treedepth,0
95,bigstep,HPR,treedepth,0
96,bigstep,HPR,treedepth,0
97,bigstep,HPR,treedepth,1.25e-4
98,bigstep,HPR,treedepth,0
99,bigstep,HPR,treedepth,0
100,bigstep,HPR,treedepth,0
1,bigstep,HPR,mad,0.24382379749999994
2,bigstep,HPR,mad,0.25134022849999993
3,bigstep,HPR,mad,0.42462523
4,bigstep,HPR,mad,0.30081122700000007
5,bigstep,HPR,mad,0.43093592000000003
6,bigstep,HPR,mad,0.32839157510000005
7,bigstep,HPR,mad,0.22053678510000005
8,bigstep,HPR,mad,0.27071189
9,bigstep,HPR,mad,0.21350985000000008
10,bigstep,HPR,mad,0.31642940149999993
11,bigstep,HPR,mad,0.2091467899999998
12,bigstep,HPR,mad,0.24717792750000012
13,bigstep,HPR,mad,0.30878058500000005
14,bigstep,HPR,mad,0.21456202699999993
15,bigstep,HPR,mad,0.281430187
16,bigstep,HPR,mad,0.24984409000000002
17,bigstep,HPR,mad,0.17215699834999992
18,bigstep,HPR,mad,0.15270399650000005
19,bigstep,HPR,mad,0.31413408149999994
20,bigstep,HPR,mad,0.23609294650000004
21,bigstep,HPR,mad,0.19553948824999998
22,bigstep,HPR,mad,0.30909620400000015
23,bigstep,HPR,mad,0.21663730345000004
24,bigstep,HPR,mad,0.260139573
25,bigstep,HPR,mad,0.20320591020000003
26,bigstep,HPR,mad,0.12857342649999998
27,bigstep,HPR,mad,0.2858678729999999
28,bigstep,HPR,mad,0.21717406000000003
29,bigstep,HPR,mad,0.20800945049999997
30,bigstep,HPR,mad,0.12152415149999996
31,bigstep,HPR,mad,0.25217758725000006
32,bigstep,HPR,mad,0.27082541704999996
33,bigstep,HPR,mad,0.3285564
34,bigstep,HPR,mad,0.22868447825
35,bigstep,HPR,mad,0.2910732945500002
36,bigstep,HPR,mad,0.31263111050000003
37,bigstep,HPR,mad,0.2455788025
38,bigstep,HPR,mad,0.21700948054999997
39,bigstep,HPR,mad,0.1932214100000001
40,bigstep,HPR,mad,0.3175722734999999
41,bigstep,HPR,mad,0.24299901100000001
42,bigstep,HPR,mad,0.18172639529999998
43,bigstep,HPR,mad,0.15337137314000004
44,bigstep,HPR,mad,0.1739460905
45,bigstep,HPR,mad,0.2169715509999999
46,bigstep,HPR,mad,0.24657826499999988
47,bigstep,HPR,mad,0.15427189060000007
48,bigstep,HPR,mad,0.23170485450000003
49,bigstep,HPR,mad,0.30636741950999996
50,bigstep,HPR,mad,0.38618758049999996
51,bigstep,HPR,mad,0.15914853534999995
52,bigstep,HPR,mad,0.2822486845
53,bigstep,HPR,mad,0.29195235000000014
54,bigstep,HPR,mad,0.21999382200000014
55,bigstep,HPR,mad,0.25666776800000013
56,bigstep,HPR,mad,0.30853991000000003
57,bigstep,HPR,mad,0.17369618550000007
58,bigstep,HPR,mad,0.2378348794999999
59,bigstep,HPR,mad,0.2930783555000001
60,bigstep,HPR,mad,0.19878761500000006
61,bigstep,HPR,mad,0.2601927065250001
62,bigstep,HPR,mad,0.20125881704999998
63,bigstep,HPR,mad,0.32958666449999996
64,bigstep,HPR,mad,0.256147415
65,bigstep,HPR,mad,0.3954768925
66,bigstep,HPR,mad,0.23524280630000008
67,bigstep,HPR,mad,0.3429999099999999
68,bigstep,HPR,mad,0.16864354509999993
69,bigstep,HPR,mad,0.21733903730000004
70,bigstep,HPR,mad,0.18587794449999995
71,bigstep,HPR,mad,0.2055474620000002
72,bigstep,HPR,mad,0.19203107000000005
